ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-191,Source2,3,2016-02-16 08:26:30,2016-02-16 08:56:30,39.973419,-83.081558,,,0.01,One lane blocked due to accident on I-70 Westbound at Exit 95 Fisher Rd. Expect delays.,N Hague Ave,Columbus,Franklin,OH,43204-2174,US,US/Eastern,KTZR,2016-02-16 08:47:00,32.0,28.7,100.0,29.77,2.5,NW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-192,Source2,2,2016-02-16 08:36:20,2016-02-16 09:06:20,39.797958,-84.255135,,,0.01,Accident on Gettysburg Ave at Free Pike. Expect delays.,Free Pike,Dayton,Montgomery,OH,45416-1234,US,US/Eastern,KDAY,2016-02-16 08:41:00,30.0,23.2,96.0,29.79,1.5,NW,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-193,Source2,3,2016-02-16 08:42:17,2016-02-16 09:12:17,40.057369,-82.903717,,,0.01,Accident on I-270 Outerbelt Northbound at Exit 32 Morse Rd. Expect delays.,Outerbelt S,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,2016-02-16 08:51:00,32.0,24.8,88.0,29.78,4.0,NW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-194,Source2,2,2016-02-16 08:41:46,2016-02-16 09:11:46,39.847927,-82.848274,,,0.01,Accident on Groveport Rd at Rager Rd. Expect delays.,Groveport Rd,Canal Winchester,Franklin,OH,43110,US,US/Eastern,KLCK,2016-02-16 08:35:00,32.0,26.4,97.0,29.76,3.0,NW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-195,Source2,2,2016-02-16 08:57:31,2016-02-16 09:27:31,40.051949,-83.03280600000002,,,0.01,One lane blocked due to accident on OH-315 Olentangy Fwy Southbound at Exit 7 Olentangy River Rd. Expect delays.,W Henderson Rd,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,2016-02-16 08:53:00,32.0,26.4,96.0,29.78,2.5,NW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196,Source2,2,2016-02-16 10:03:00,2016-02-16 13:00:00,40.051949,-83.03280600000002,,,0.01,Lane blocked on exit ramp due to accident on Olentangy River Rd Northbound at Olentangy River Rd / Henderson Rd.,W Henderson Rd,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,2016-02-16 10:00:00,33.1,24.9,92.0,29.77,2.5,WNW,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-197,Source2,2,2016-02-16 10:58:52,2016-02-16 11:28:52,39.772823,-84.135612,,,0.0,Accident on Radio Rd at Smithville Rd. Expect delays.,Radio Rd,Dayton,Greene,OH,45431-1035,US,US/Eastern,KFFO,2016-02-16 10:58:00,31.1,25.4,88.0,29.86,6.0,WNW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-198,Source2,2,2016-02-16 11:12:18,2016-02-16 11:42:18,39.673203,-84.221886,,,0.01,Accident on Alex Bell Rd at OH-741 Springboro Pike. Expect delays.,Springboro Pike,Dayton,Montgomery,OH,45449-2808,US,US/Eastern,KMGY,2016-02-16 11:29:00,30.9,22.8,76.0,29.81,6.0,WNW,9.2,,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-199,Source2,2,2016-02-16 11:11:35,2016-02-16 11:41:35,39.76244000000001,-84.20506999999998,,,0.01,Accident on Riverview Ave at Salem Ave. Expect delays.,Salem Ave,Dayton,Montgomery,OH,45406,US,US/Eastern,KDAY,2016-02-16 11:06:00,30.0,24.1,92.0,29.82,1.8,NW,5.8,0.0,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-200,Source2,2,2016-02-16 11:10:17,2016-02-16 11:40:17,39.79166,-84.169342,,,0.0,Accident on Kuntz Rd at Janney Rd. Expect delays.,Kuntz Rd,Dayton,Montgomery,OH,45404-1222,US,US/Eastern,KFFO,2016-02-16 10:58:00,31.1,25.4,88.0,29.86,6.0,WNW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
