ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4510,Source2,3,2016-07-28 07:24:52,2016-07-28 07:54:52,37.950748,-122.327164,,,0.0,Shoulder blocked on exit ramp due to accident on I-80 Westbound at Exit 17 McBryde Ave.,I-80 W,Richmond,Contra Costa,CA,94805,US,US/Pacific,KCCR,2016-07-28 07:53:00,62.1,,67.0,29.86,10.0,NNW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4511,Source2,2,2016-07-28 07:13:25,2016-07-28 07:43:25,37.896477,-121.677498,,,0.0,Accident on CA-4 Marsh Creek Rd at Hoffman Ln.,Marsh Creek Rd,Brentwood,Contra Costa,CA,94513-4532,US,US/Pacific,KLVK,2016-07-28 06:53:00,64.0,,63.0,29.87,10.0,NW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4512,Source2,2,2016-07-28 07:14:35,2016-07-28 07:44:35,36.855953,-121.631844,,,0.0,Accident on US-101 Southbound at Exit 342 County Hwy-G11 San Juan Rd.,Highway 101,Aromas,Monterey,CA,95004,US,US/Pacific,KWVI,2016-07-28 06:53:00,53.1,,96.0,29.94,9.0,SSE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4513,Source2,3,2016-07-28 07:19:58,2016-07-28 07:49:58,37.764133,-121.414734,,,0.0,Right hand shoulder blocked due to accident on I-205 Eastbound after Exit 9 MacArthur Dr.,I-205 E,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-07-28 06:55:00,71.1,,55.0,29.85,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4514,Source2,2,2016-07-28 08:29:38,2016-07-28 08:59:38,37.36422,-121.90148899999998,,,0.0,Slow lane blocked due to accident on US-101 Northbound at Exits 388B 388C I-880.,US-101 N,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2016-07-28 08:53:00,64.9,,75.0,29.93,10.0,WNW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4515,Source2,2,2016-07-28 07:42:04,2016-07-28 09:12:04,36.868,-121.668747,,,0.0,Accident horse involved on County Hwy-G11 San Juan Rd at Tarpey Rd.,San Juan Rd,Aromas,Monterey,CA,95004-9100,US,US/Pacific,KWVI,2016-07-28 07:53:00,54.0,,90.0,29.94,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4516,Source2,3,2016-07-28 08:45:54,2016-07-28 09:15:54,38.388096,-121.933754,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 57 Leisure Town Rd.,Leisure Town Rd,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,2016-07-28 08:53:00,78.1,,43.0,29.88,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4517,Source2,2,2016-07-28 08:32:03,2016-07-28 10:02:03,38.409191,-121.38887,,,0.0,Traffic building up due to accident on CA-99 Northbound at Elk Grove Blvd.,Elk Grove Blvd,Elk Grove,Sacramento,CA,95624,US,US/Pacific,KSAC,2016-07-28 08:53:00,71.1,,55.0,29.87,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4518,Source2,2,2016-07-28 08:47:30,2016-07-28 09:32:30,37.783398,-121.250336,,,0.0,Accident on CA-120 Westbound at Exit 3 County Hwy-J3 Airport Way.,CA-120 W,Manteca,San Joaquin,CA,95337,US,US/Pacific,KSCK,2016-07-28 08:55:00,78.1,,48.0,29.87,10.0,NNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4519,Source2,3,2016-07-28 08:55:59,2016-07-28 09:25:59,37.741356,-121.580826,,,0.0,Accident on I-580 Westbound at Exit 63 Grant Line Rd. On the median.,I-580 W,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,2016-07-28 08:53:00,71.1,,53.0,29.89,10.0,WSW,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4520,Source2,3,2016-07-28 09:49:28,2016-07-28 10:34:28,37.639637,-121.885719,,,0.0,Slow traffic due to accident on I-680 Westbound at Exit 25 Pleasanton Sunol Rd.,Pleasanton Sunol Rd,Pleasanton,Alameda,CA,94566,US,US/Pacific,KLVK,2016-07-28 09:53:00,75.9,,45.0,29.88,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4521,Source2,2,2016-07-28 09:33:37,2016-07-28 10:18:37,36.951366,-121.764885,,,0.0,Accident on Minto Rd at Green Valley Rd.,Minto Rd,Watsonville,Santa Cruz,CA,95076-1324,US,US/Pacific,KWVI,2016-07-28 09:53:00,62.1,,72.0,29.94,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4522,Source2,2,2016-07-28 09:42:22,2016-07-28 10:27:22,36.761383,-121.752136,,,0.0,Accident on CA-183 Merritt St at CA-156.,Merritt St,Castroville,Monterey,CA,95012,US,US/Pacific,KSNS,2016-07-28 09:53:00,62.1,,70.0,29.96,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4523,Source2,2,2016-07-28 10:15:24,2016-07-28 11:00:24,37.41317700000001,-122.081337,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound before Exits 398B 399 399A 399B Shoreline Blvd.,Bayshore Fwy S,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,2016-07-28 10:03:00,66.0,,73.0,29.93,10.0,North,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4524,Source2,2,2016-07-28 10:21:46,2016-07-28 11:06:46,37.695568,-122.077179,,,0.0,Accident on Wilbeam Ave at Castro Valley Blvd.,Wilbeam Ave,Castro Valley,Alameda,CA,94546-5811,US,US/Pacific,KHWD,2016-07-28 09:54:00,64.9,,65.0,29.96,10.0,WNW,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4525,Source2,2,2016-07-28 10:19:59,2016-07-28 11:04:59,37.55184600000001,-122.05191,,,0.0,Accident on CA-84 Westbound before Exit 37 Newark Blvd.,CA-84 E,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2016-07-28 09:47:00,64.4,,88.0,29.93,10.0,NNW,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4526,Source2,2,2016-07-28 10:27:35,2016-07-28 11:27:35,37.617531,-122.387138,,,0.0,Accident on Airport Access Rd Eastbound at San Francisco Airport.,Airport Access Rd,San Francisco,San Mateo,CA,94128,US,US/Pacific,KSFO,2016-07-28 10:56:00,64.9,,68.0,29.93,10.0,North,5.8,,Scattered Clouds,False,False,True,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-4527,Source2,2,2016-07-28 10:24:59,2016-07-28 11:09:59,37.673237,-122.099869,,,0.0,Accident on Sunset Blvd at Princeton St.,Sunset Blvd,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2016-07-28 10:54:00,69.1,,57.0,29.95,10.0,West,6.9,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4528,Source2,2,2016-07-28 10:32:50,2016-07-28 11:17:50,37.251087,-121.931229,,,0.0,Right hand shoulder blocked due to accident on CA-85 Northbound at Exit 9 Union Ave.,Norman Y Mineta Hwy,San Jose,Santa Clara,CA,95124,US,US/Pacific,KSJC,2016-07-28 10:53:00,73.4,,57.0,29.91,10.0,NW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4529,Source2,2,2016-07-28 10:45:46,2016-07-28 11:30:46,38.007011,-122.541573,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 455 Del Presidio Blvd.,US-101 S,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,2016-07-28 10:35:00,68.0,,60.0,29.93,10.0,Calm,,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4530,Source2,2,2016-07-28 10:49:06,2016-07-28 11:34:06,38.234146,-122.083817,,,0.0,Very slow traffic due to accident on Chadbourne Rd at Courage Dr.,Courage Dr,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2016-07-28 10:58:00,79.3,,42.0,29.87,10.0,WSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4531,Source2,2,2016-07-28 10:57:04,2016-07-28 11:42:04,37.79834,-122.140739,,,0.0,Lane blocked due to accident on Redwood Rd at Pinehurst Rd.,Redwood Rd,Castro Valley,Alameda,CA,94546,US,US/Pacific,KHWD,2016-07-28 10:54:00,69.1,,57.0,29.95,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4532,Source2,3,2016-07-28 10:59:32,2016-07-28 11:44:32,37.546719,-122.022758,,,0.0,Slow traffic and right hand shoulder blocked due to accident on I-880 Southbound before Exit 19 CA-84 Thornton Ave.,Thornton Ave,Fremont,Alameda,CA,94536,US,US/Pacific,KPAO,2016-07-28 11:47:00,69.8,,73.0,29.92,10.0,North,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4533,Source2,2,2016-07-28 11:11:22,2016-07-28 11:56:22,37.724236,-122.060326,,,0.0,Accident on Bellingham Dr at San Franciscan Dr.,San Franciscan Dr,Castro Valley,Alameda,CA,94552-1619,US,US/Pacific,KHWD,2016-07-28 10:54:00,69.1,,57.0,29.95,10.0,West,6.9,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4534,Source2,2,2016-07-28 11:09:41,2016-07-28 12:09:41,37.684353,-122.039612,,,0.0,Accident on Newgate Dr at Conley Downs Dr.,Conley Downs Dr,Castro Valley,Alameda,CA,94552-5506,US,US/Pacific,KHWD,2016-07-28 10:54:00,69.1,,57.0,29.95,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4535,Source2,3,2016-07-28 11:12:08,2016-07-28 11:57:08,37.507488,-121.967377,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound before Exit 15 Auto Mall Pkwy.,I-880 N,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2016-07-28 11:47:00,69.8,,73.0,29.92,10.0,North,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4536,Source2,3,2016-07-28 11:31:39,2016-07-28 12:16:39,37.317062,-121.94059,,,0.0,Right hand shoulder blocked due to accident on I-880 Northbound at I-280.,I-880 S,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2016-07-28 11:53:00,77.0,,50.0,29.91,10.0,WNW,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4537,Source2,2,2016-07-28 11:32:57,2016-07-28 12:17:57,37.022377,-121.566429,,,0.0,Accident on US-101 Southbound at Exit 357 CA-152.,S Valley Fwy N,Gilroy,Santa Clara,CA,95020,US,US/Pacific,KE16,2016-07-28 11:35:00,80.6,,34.0,29.92,10.0,ESE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4538,Source2,2,2016-07-28 11:41:34,2016-07-28 12:26:34,37.512566,-122.329956,,,0.0,Accident on CA-92 Westbound at Exit 9A Ralston Ave.,CA-92 E,Belmont,San Mateo,CA,94002,US,US/Pacific,KSQL,2016-07-28 11:47:00,66.2,,78.0,29.93,10.0,NE,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4539,Source2,2,2016-07-28 11:39:53,2016-07-28 12:24:53,37.552986,-122.295914,,,0.0,Slow lane blocked and very slow traffic due to accident on US-101 Southbound after Exit 414B CA-92.,CA-92 E,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-07-28 11:47:00,66.2,,78.0,29.93,10.0,NE,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4540,Source2,2,2016-07-28 11:55:10,2016-07-28 12:40:10,37.46876500000001,-122.155205,,,0.0,Very slow traffic and right hand shoulder blocked due to accident on US-101 Southbound at Exits 404A 404B CA-114 Willow Rd.,Bayshore Fwy S,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2016-07-28 11:47:00,69.8,,73.0,29.92,10.0,North,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4541,Source2,3,2016-07-28 11:54:06,2016-07-28 12:39:06,37.316216,-121.968391,,,0.0,Very slow traffic due to accident on I-280 Northbound before Exit 7 Saratoga Ave.,I-280 S,San Jose,Santa Clara,CA,95117,US,US/Pacific,KSJC,2016-07-28 11:53:00,77.0,,50.0,29.91,10.0,WNW,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4542,Source2,2,2016-07-28 11:58:25,2016-07-28 12:43:25,38.038185,-122.536911,,,0.0,Right hand shoulder blocked due to accident on US-101 Redwood Hwy Northbound after Exit 457 Miller Creek Rd.,US-101 S,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,2016-07-28 11:55:00,75.2,,50.0,29.91,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4543,Source2,2,2016-07-28 11:59:23,2016-07-28 12:44:23,37.772663,-122.422501,,,0.0,Accident on Market St at Valencia St.,Market St,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-07-28 11:56:00,66.9,,59.0,29.92,10.0,WNW,13.8,,Partly Cloudy,True,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day
A-4544,Source2,3,2016-07-28 12:10:43,2016-07-28 12:55:43,37.770721,-122.222549,,,0.0,Delays due to accident on I-880 Southbound at Exit 38 Coliseum Way.,Nimitz Fwy S,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,2016-07-28 11:53:00,69.1,,61.0,29.92,10.0,West,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4545,Source2,2,2016-07-28 12:14:43,2016-07-28 12:59:43,37.41095,-122.075134,,,0.0,HOV lane blocked and delays due to accident on US-101 Northbound at Exits 398B 399 399A 399B Shoreline Blvd.,US-101 N,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,2016-07-28 11:56:00,73.0,,59.0,29.93,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4546,Source2,3,2016-07-28 12:15:43,2016-07-28 13:00:43,37.322414,-121.94072,,,0.0,Accident on I-880 Southbound at Exits 1A 1B 1C Stevens Creek Blvd.,I-880 N,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2016-07-28 11:53:00,77.0,,50.0,29.91,10.0,WNW,3.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4547,Source2,3,2016-07-28 12:07:03,2016-07-28 12:52:03,38.416714,-121.898422,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 60 O'Day Rd.,Midway Rd,Vacaville,Solano,CA,95688-9439,US,US/Pacific,KVCB,2016-07-28 11:53:00,91.9,,29.0,29.87,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4548,Source2,2,2016-07-28 12:17:23,2016-07-28 13:02:23,36.76392,-121.749603,,,0.0,Accident on CA-183 Merritt St Eastbound at CA-156.,CA-156 E,Castroville,Monterey,CA,95012,US,US/Pacific,KSNS,2016-07-28 11:53:00,70.0,,57.0,29.96,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4549,Source2,3,2016-07-28 12:52:01,2016-07-28 13:37:01,37.869522,-122.304764,,,0.0,Delays due to accident on I-80 I-580 Westbound at University Ave.,Eastshore Fwy W,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-07-28 12:53:00,70.0,,61.0,29.91,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4550,Source2,2,2016-07-28 12:35:23,2016-07-28 13:20:23,37.049755,-122.065804,,,0.0,Fuel spillage on Graham Hill Rd at Zayante Rd. Approach with care.,Graham Hill Rd,Felton,Santa Cruz,CA,95018-9736,US,US/Pacific,KWVI,2016-07-28 12:53:00,69.1,,61.0,29.94,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4551,Source2,2,2016-07-28 12:43:35,2016-07-28 13:28:35,37.345402,-121.995834,,,0.0,Right hand shoulder blocked due to accident on County Hwy-G2 Lawrence Expy Northbound at Benton St.,Benton St,Santa Clara,Santa Clara,CA,95051,US,US/Pacific,KSJC,2016-07-28 12:53:00,82.4,,45.0,29.89,10.0,NW,4.6,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4552,Source2,2,2016-07-28 12:57:24,2016-07-28 13:42:24,38.303768,-122.708183,,,0.0,Accident on US-101 Southbound at Exit 479 Railroad Ave.,US-101 N,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,2016-07-28 12:55:00,82.4,,39.0,29.91,10.0,WNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4553,Source2,3,2016-07-28 12:53:51,2016-07-28 13:38:51,37.84407,-122.297653,,,0.0,Slow traffic due to accident on I-80 I-580 Eastbound at Exit 10 I-80 I-580.,I-580 W,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2016-07-28 12:53:00,70.0,,61.0,29.91,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4554,Source2,3,2016-07-28 13:06:54,2016-07-28 13:51:54,37.688747,-122.135323,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound at Lewelling Blvd.,Nimitz Fwy S,San Leandro,Alameda,CA,94579,US,US/Pacific,KHWD,2016-07-28 12:54:00,73.9,,50.0,29.93,10.0,WNW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4555,Source2,2,2016-07-28 13:20:31,2016-07-28 14:05:31,37.750225,-122.387657,,,0.0,Accident on 3rd St at Cesar Chavez.,3rd St,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-07-28 12:56:00,68.0,,59.0,29.91,10.0,WNW,13.8,,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-4556,Source2,2,2016-07-28 13:32:37,2016-07-28 14:02:37,38.481682,-121.408768,,,0.0,Accident on Power Inn Rd Northbound at Gerber Rd.,Gerber Rd,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,2016-07-28 13:53:00,95.0,,22.0,29.83,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4557,Source2,2,2016-07-28 13:30:28,2016-07-28 14:15:28,36.411652,-121.320084,,,0.0,Accident on US-101 Southbound at Exit 302 CA-146 Front St.,El Camino Real S,Soledad,Monterey,CA,93960,US,US/Pacific,KSNS,2016-07-28 13:53:00,69.1,,57.0,29.94,10.0,WNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4558,Source2,2,2016-07-28 14:09:40,2016-07-28 14:54:40,37.552235,-122.308876,,,0.0,Accident on CA-92 Eastbound at Exit 12C Delaware St.,J Arthur Younger Fwy W,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,2016-07-28 13:47:00,75.2,,53.0,29.9,10.0,North,6.9,,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-4559,Source2,2,2016-07-28 14:01:51,2016-07-28 14:46:51,37.099987,-121.976646,,,0.0,Accident on CA-17 Santa Cruz Hwy Southbound at Glenwood Cutoff.,Glenwood Cutoff,Scotts Valley,Santa Cruz,CA,95066,US,US/Pacific,KWVI,2016-07-28 13:53:00,71.1,,55.0,29.92,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4560,Source2,2,2016-07-28 13:56:13,2016-07-28 14:41:13,37.532864,-121.938316,,,0.0,Delays due to accident on I-680 Southbound at Exit 15 Washington Blvd.,I-680 S,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2016-07-28 13:56:00,79.0,,47.0,29.89,10.0,North,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4561,Source2,2,2016-07-28 13:47:33,2016-07-28 14:32:33,37.536606,-121.931297,,,0.0,Accident on I-680 Southbound at Exit 16 Mission Blvd.,I-680 S,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2016-07-28 13:56:00,79.0,,47.0,29.89,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4562,Source2,2,2016-07-28 13:59:45,2016-07-28 14:44:45,38.183662,-121.806206,,,0.0,Accident on CA-12 Rio Vista Rd Westbound at CA-113.,Rio Vista Rd,Rio Vista,Solano,CA,94571,US,US/Pacific,KSUU,2016-07-28 13:58:00,93.9,,24.0,29.84,10.0,WSW,11.5,,Clear,False,False,False,True,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4563,Source2,2,2016-07-28 14:04:19,2016-07-28 14:34:19,37.790386,-121.143051,,,0.0,Accident on County Hwy-J5 Jack Tone Rd at Leroy Ave.,Kamper Rd,Manteca,San Joaquin,CA,95336,US,US/Pacific,KSCK,2016-07-28 13:55:00,98.1,,20.0,29.83,10.0,WNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4564,Source2,2,2016-07-28 13:48:46,2016-07-28 14:34:14,38.737507,-120.568138,,,0.0,Accident on Park Woods Dr at Lakeridge Dr.,Lakeridge Dr,Pollock Pines,El Dorado,CA,95726-9583,US,US/Pacific,KPVF,2016-07-28 13:55:00,95.0,,12.0,30.01,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4565,Source2,3,2016-07-28 14:18:40,2016-07-28 15:03:40,37.720112,-121.65863799999998,,,0.0,Right hand shoulder blocked due to accident on I-580 Westbound at Exit 59 Carroll Rd.,I-580 W,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-07-28 13:53:00,98.1,,16.0,29.83,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4566,Source2,2,2016-07-28 14:54:16,2016-07-28 15:39:16,37.78632,-122.472641,,,0.0,Accident on CA-1 Park Presidio Blvd Southbound at Lake St.,State Highway 1,San Francisco,San Francisco,CA,94118,US,US/Pacific,KSFO,2016-07-28 14:56:00,66.9,,59.0,29.88,10.0,WNW,19.6,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4567,Source2,2,2016-07-28 14:43:06,2016-07-28 15:28:06,37.54678,-122.289665,,,0.0,Accident on US-101 Northbound at Exit 414A Hillsdale Blvd.,US-101 N,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-07-28 14:47:00,77.0,,47.0,29.88,10.0,NNW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4568,Source2,3,2016-07-28 14:42:10,2016-07-28 15:27:10,37.668953,-122.10939,,,0.0,One lane blocked due to accident on I-880 Southbound at Exit 29 A St.,Nimitz Fwy S,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2016-07-28 14:54:00,78.1,,43.0,29.9,10.0,WNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4569,Source3,3,2016-07-28 14:53:16,2016-07-28 15:38:16,37.627369,-122.081245,,,0.0,Accident on I-880 Northbound at Exit 26 Tennyson Rd.,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2016-07-28 14:54:00,78.1,,43.0,29.9,10.0,WNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4570,Source2,2,2016-07-28 14:51:40,2016-07-28 15:36:40,37.69556,-122.078369,,,0.0,Accident on Castro Valley Blvd at Santa Maria Ave.,Santa Maria Ave,Castro Valley,Alameda,CA,94546,US,US/Pacific,KHWD,2016-07-28 14:54:00,78.1,,43.0,29.9,10.0,WNW,13.8,,Clear,True,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-4571,Source2,3,2016-07-28 14:33:08,2016-07-28 15:18:08,37.716503,-121.70651200000002,,,0.0,Accident on I-580 Westbound near Exit 57 Greenville Rd.,I-580 W,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-07-28 14:53:00,100.9,,8.0,29.82,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4572,Source2,3,2016-07-28 15:18:29,2016-07-28 15:48:29,37.652134,-122.098732,,,0.0,Accident on I-880 Northbound at Exit 28 Winton Ave.,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2016-07-28 14:54:00,78.1,,43.0,29.9,10.0,WNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4573,Source2,3,2016-07-28 14:56:21,2016-07-28 16:01:31,37.532001,-122.006493,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 17 Mowry Ave.,Nimitz Fwy S,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2016-07-28 15:47:00,77.0,,61.0,29.85,10.0,NNW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4574,Source2,3,2016-07-28 15:16:54,2016-07-28 15:46:54,37.70089,-121.822662,,,0.0,Accident on I-580 Eastbound at Exit 50 CA-84 Airway Blvd.,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-07-28 14:53:00,100.9,,8.0,29.82,10.0,WNW,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
